This is the node file of route1
775	548516.4804410	4589014.1067414
776	548548.9280038	4589052.1482406
777	548581.3755667	4589090.1897399
778	548613.8109263	4589128.2415928
779	548644.4019721	4589167.6748953
780	548674.8567919	4589207.2289230
781	548707.4433388	4589245.1514356
782	548740.0298858	4589283.0739481
783	548768.5467027	4589324.0750823
784	548792.4467419	4589367.9930527
785	548816.3467811	4589411.9110231
786	548840.1516949	4589455.7796575
787	548866.3156227	4589498.3717353
788	548887.1218141	4589543.7405314
789	548900.6351458	4589591.8262386
790	548913.6682717	4589640.0977345
791	548926.6439732	4589688.3846994
792	548944.0020682	4589735.2391181
793	548963.1523017	4589781.4018350
794	548980.0016403	4589828.4516358
795	548996.1515295	4589875.7625914
796	549009.6539539	4589923.9040900
