This is the node file of route1
1500	1	1
86	522837.0338313	4569596.2383587	0	0	ND
87	522864.9510206	4569637.7188426	0	0	ND
88	522892.8682099	4569679.1993264	0	0	ND
89	522920.7853992	4569720.6798103	0	0	ND
90	522948.7025885	4569762.1602942	0	0	ND
91	522976.6197778	4569803.6407781	0	0	ND
92	523004.5369671	4569845.1212619	0	0	ND
93	523032.4541564	4569886.6017458	0	0	ND
94	523060.3713457	4569928.0822297	0	0	ND
95	523088.2885350	4569969.5627135	0	0	ND
96	523116.2057242	4570011.0431974	0	0	ND
97	523144.1229135	4570052.5236813	0	0	ND
98	523172.0401028	4570094.0041651	0	0	ND
99	523200.0471469	4570135.4237940	0	0	ND
100	523228.2054668	4570176.7409698	0	0	ND
101	523256.3637867	4570218.0581457	0	0	ND
102	523284.5221066	4570259.3753215	0	0	ND
103	523312.6804265	4570300.6924974	0	0	ND
104	523340.8387464	4570342.0096733	0	0	ND
105	523368.9970663	4570383.3268491	0	0	ND
106	523397.1553862	4570424.6440250	0	0	ND
107	523425.3137061	4570465.9612008	0	0	ND
108	523453.5380611	4570507.2284963	0	0	ND
109	523485.4662978	4570545.6989392	0	0	ND
110	523514.0393306	4570586.7304120	0	0	ND
111	523542.5996764	4570627.7600837	0	0	ND
112	523574.5703961	4570666.1886113	0	0	ND
113	523604.7884517	4570706.0148355	0	0	ND
114	523637.9669006	4570743.3733139	0	0	ND
115	523674.6880116	4570777.3020389	0	0	ND
116	523712.4553958	4570810.0611386	0	0	ND
117	523748.6545624	4570844.4679598	0	0	ND
118	523784.6822314	4570879.0537935	0	0	ND
119	523822.2401325	4570912.0571931	0	0	ND
120	523859.9952617	4570944.8361958	0	0	ND
121	523897.6388444	4570977.7430509	0	0	ND
122	523936.0720444	4571009.7211201	0	0	ND
123	523974.1989840	4571042.0627583	0	0	ND
124	524011.9554356	4571074.8406170	0	0	ND
125	524049.4474723	4571107.9215358	0	0	ND
126	524087.2806824	4571140.6112572	0	0	ND
127	524125.1522838	4571173.2569585	0	0	ND
128	524163.0238851	4571205.9026598	0	0	ND
129	524200.8956432	4571238.5481792	0	0	ND
130	524238.7675865	4571271.1934838	0	0	ND
131	524276.3629032	4571304.1559139	0	0	ND
132	524313.8483097	4571337.2443454	0	0	ND
133	524351.3337162	4571370.3327769	0	0	ND
134	524388.8838143	4571403.3476934	0	0	ND
135	524426.5891515	4571436.1850705	0	0	ND
136	524464.3462847	4571468.9630950	1	0	ND
137	524502.1034180	4571501.7411194	0	0	ND
138	524539.9263560	4571534.4418976	0	0	ND
139	524578.0792179	4571566.7556394	0	0	ND
140	524615.8059807	4571599.5683352	0	0	ND
141	524653.0246160	4571632.9212381	0	0	ND
142	524687.3155790	4571669.3058806	0	0	ND
143	524724.9799951	4571702.1903676	0	0	ND
144	524761.0986773	4571736.6929434	0	0	ND
145	524793.1052697	4571775.0360330	0	0	ND
146	524820.0971830	4571817.0649585	0	0	ND
147	524843.3121305	4571861.3030119	0	0	ND
148	524861.9637763	4571907.6684335	0	0	ND
149	524877.6919446	4571955.1110505	0	0	ND
150	524888.0691823	4572003.9969555	0	0	ND
151	524893.6537411	4572053.6476206	0	0	ND
152	524897.4928685	4572103.4786560	0	0	ND
153	524900.2243446	4572153.4039906	0	0	ND
154	524902.0282865	4572203.3659463	0	0	ND
155	524903.3990717	4572253.3471523	0	0	ND
156	524904.7698569	4572303.3283582	0	0	ND
157	524908.8459161	4572353.1328811	0	0	ND
158	524916.9232065	4572402.4666647	0	0	ND
159	524927.2402675	4572451.3685364	0	0	ND
160	524941.7550191	4572499.1932309	0	0	ND
161	524959.8979810	4572545.7364471	0	0	ND
162	524981.3743540	4572590.8688283	0	0	ND
163	525006.0782765	4572634.3179051	0	0	ND
164	525033.8013344	4572675.9110724	0	0	ND
165	525065.1997817	4572714.7776995	0	0	ND
166	525099.5237551	4572751.1107722	0	0	ND
167	525136.0199040	4572785.2652262	0	0	ND
168	525173.2180116	4572818.6762765	0	0	ND
169	525211.1386630	4572851.2615238	0	0	ND
170	525249.2001946	4572883.6855860	0	0	ND
171	525287.4486105	4572915.8884376	0	0	ND
172	525325.7427661	4572948.0373326	0	0	ND
173	525363.9575569	4572980.2806227	0	0	ND
174	525402.1723477	4573012.5239129	0	0	ND
175	525440.5389388	4573044.5860110	0	0	ND
176	525478.9776901	4573076.5619769	0	0	ND
177	525517.4164414	4573108.5379429	0	0	ND
178	525555.6779261	4573140.7215190	0	0	ND
179	525592.3172761	4573174.7202088	0	0	ND
180	525625.1004598	4573212.4376899	0	0	ND
181	525654.4432148	4573252.8883473	0	0	ND
182	525681.0774067	4573295.1841210	0	0	ND
183	525706.3002094	4573338.3557841	0	0	ND
184	525730.3587313	4573382.1836344	0	0	ND
185	525754.2074398	4573426.1295000	0	0	ND
186	525778.0561482	4573470.0753656	0	0	ND
187	525801.9048567	4573514.0212313	0	0	ND
188	525825.7535652	4573557.9670969	0	0	ND
189	525849.6022736	4573601.9129625	0	0	ND
190	525873.4509821	4573645.8588281	0	0	ND
191	525897.2996906	4573689.8046937	0	0	ND
192	525921.1483990	4573733.7505593	0	0	ND
193	525944.9971075	4573777.6964249	0	0	ND
194	525968.8458160	4573821.6422905	0	0	ND
195	525992.6945244	4573865.5881562	0	0	ND
196	526016.5432329	4573909.5340218	0	0	ND
197	526040.3919414	4573953.4798874	0	0	ND
198	526063.3837709	4573997.8797001	0	0	ND
199	526085.1350340	4574042.8875609	0	0	ND
200	526104.7133051	4574088.8744540	0	0	ND
201	526118.8830229	4574136.8147981	0	0	ND
202	526131.8830613	4574185.0952186	0	0	ND
203	526144.5935683	4574233.4473631	0	0	ND
204	526159.9494140	4574281.0309527	0	0	ND
205	526176.7144087	4574328.1348230	0	0	ND
206	526193.5813817	4574375.2039766	0	0	ND
207	526208.2991238	4574422.9526896	0	0	ND
208	526219.9580106	4574471.5742031	1	0	ND
209	526231.5964201	4574520.2008154	0	0	ND
210	526243.1876030	4574568.8386554	0	0	ND
211	526254.6785519	4574617.5003250	0	0	ND
212	526265.8949186	4574666.2236877	0	0	ND
213	526276.3241360	4574715.1239068	0	0	ND
214	526286.7528427	4574764.0242346	0	0	ND
215	526297.6722516	4574812.8162875	0	0	ND
216	526308.7822539	4574861.5663423	0	0	ND
217	526319.8922562	4574910.3163972	0	0	ND
218	526331.0216586	4574959.0619294	0	0	ND
219	526342.6149899	4575007.6993088	0	0	ND
220	526354.2083212	4575056.3366881	0	0	ND
221	526365.5685542	4575105.0278217	0	0	ND
222	526376.4456100	4575153.8303796	0	0	ND
223	526388.0517119	4575202.4497096	0	0	ND
224	526403.7477077	4575249.8635040	0	0	ND
225	526423.4847941	4575295.7894691	0	0	ND
226	526448.4157693	4575339.1024501	0	0	ND
227	526476.0255360	4575380.7859185	0	0	ND
228	526503.9693838	4575422.2484482	0	0	ND
229	526532.5626641	4575463.2358263	0	0	ND
230	526564.9298906	4575501.3209511	0	0	ND
231	526600.5511592	4575536.3361082	0	0	ND
232	526638.8595625	4575568.4606128	0	0	ND
233	526677.7538747	4575599.8807574	0	0	ND
234	526713.3586689	4575634.8710477	0	0	ND
235	526738.2418791	4575677.9277580	0	0	ND
236	526753.9201733	4575725.3459580	0	0	ND
237	526767.3071444	4575773.5205260	0	0	ND
238	526780.6941156	4575821.6950940	0	0	ND
239	526794.0810868	4575869.8696620	0	0	ND
240	526807.4821329	4575918.0401862	0	0	ND
241	526821.7076306	4575965.9738405	0	0	ND
242	526835.1957874	4576014.1168362	0	0	ND
243	526845.8067485	4576062.9572641	0	0	ND
244	526853.2292472	4576112.3981756	0	0	ND
245	526860.4548385	4576161.8573341	0	0	ND
246	526865.6954269	4576211.5693813	0	0	ND
247	526874.8527788	4576260.6980827	0	0	ND
248	526880.4677602	4576310.3790546	0	0	ND
249	526885.7158596	4576360.1028664	0	0	ND
250	526890.9639590	4576409.8266781	0	0	ND
251	526899.1551809	4576459.1237481	0	0	ND
252	526912.9233328	4576507.1027652	0	0	ND
253	526933.7181131	4576552.4895446	0	0	ND
254	526961.5415217	4576594.0120176	0	0	ND
255	526992.0381356	4576633.6128507	0	0	ND
256	527020.3963743	4576674.7613111	0	0	ND
257	527051.5647120	4576713.8061666	0	0	ND
258	527083.5119152	4576752.2688264	0	0	ND
259	527115.4591185	4576790.7314863	0	0	ND
260	527147.0365892	4576829.4980576	0	0	ND
261	527178.5877532	4576868.2862523	0	0	ND
262	527210.1389172	4576907.0744469	0	0	ND
263	527241.6900813	4576945.8626416	0	0	ND
264	527273.2412453	4576984.6508363	0	0	ND
265	527304.7924094	4577023.4390310	0	0	ND
266	527336.3435734	4577062.2272257	0	0	ND
267	527368.1115312	4577100.8366562	0	0	ND
268	527400.1689125	4577139.2070251	0	0	ND
269	527431.7691393	4577177.9549074	0	0	ND
270	527463.5036201	4577216.5932656	0	0	ND
271	527495.2381010	4577255.2316238	0	0	ND
272	527526.9725818	4577293.8699820	0	0	ND
273	527558.7070627	4577332.5083402	0	0	ND
274	527590.4415435	4577371.1466985	0	0	ND
275	527622.1760244	4577409.7850567	0	0	ND
276	527653.9105052	4577448.4234149	0	0	ND
