x_m,y_m,speed_mps,notch
570990.326,4604559.253,11.11,6
570999.409,4604565.651,11.11,6
571008.492,4604572.049,11.11,6
571017.575,4604578.447,11.11,6
571026.657,4604584.845,11.11,6
571035.74,4604591.243,11.11,6
571044.823,4604597.641,11.11,6
571053.906,4604604.039,11.11,6
571062.989,4604610.437,11.11,6
571072.072,4604616.835,11.11,6
571081.154,4604623.233,11.11,6
571090.237,4604629.631,11.11,6
571099.32,4604636.029,11.11,6
571108.403,4604642.427,11.11,6
571117.486,4604648.825,11.11,6
571126.569,4604655.223,11.11,6
571135.651,4604661.621,11.11,6
571144.734,4604668.019,11.11,6
571153.817,4604674.417,11.11,6
571162.9,4604680.815,11.11,6
571171.983,4604687.213,11.11,6
571181.066,4604693.611,11.11,6
571190.148,4604700.009,11.11,6
571199.231,4604706.407,11.11,6
571208.314,4604712.805,11.11,6
571217.397,4604719.203,11.11,6
571226.48,4604725.601,11.11,6
571235.563,4604731.999,11.11,6
571244.645,4604738.397,11.11,6
571253.728,4604744.795,11.11,6
571262.811,4604751.193,11.11,6
571271.894,4604757.591,11.11,6
571280.977,4604763.989,11.11,6
571290.059,4604770.387,11.11,6
571299.142,4604776.785,11.11,6
571308.225,4604783.183,11.11,6
571317.308,4604789.581,11.11,6
571326.391,4604795.979,11.11,6
571335.474,4604802.377,11.11,6
571344.556,4604808.775,11.11,6
571353.639,4604815.173,11.11,6
571362.722,4604821.571,11.11,6
571371.805,4604827.969,11.11,6
571380.888,4604834.367,11.11,6
571389.971,4604840.765,11.11,6
571399.053,4604847.163,11.11,6
571408.136,4604853.561,11.11,6
571417.219,4604859.959,11.11,6
571426.302,4604866.357,11.11,6
571435.385,4604872.755,11.11,6
571444.468,4604879.153,11.11,6
571453.55,4604885.551,11.11,6
571462.633,4604891.949,11.11,6
571471.716,4604898.347,11.11,6
571480.799,4604904.745,11.11,6
571489.882,4604911.143,11.11,6
571498.965,4604917.541,11.11,6
571508.047,4604923.939,11.11,6
571517.13,4604930.337,11.11,6
571526.213,4604936.735,11.11,6
571535.296,4604943.133,11.11,6
571544.379,4604949.531,11.11,6
571553.462,4604955.929,11.11,6
571562.544,4604962.327,11.11,6
571571.627,4604968.725,11.11,7
571580.71,4604975.123,11.11,7
571589.793,4604981.521,11.11,7
571598.876,4604987.919,11.11,7
571607.959,4604994.317,11.11,7
571617.041,4605000.715,11.11,7
571626.124,4605007.113,11.11,7
571635.207,4605013.511,11.11,7
571644.29,4605019.908,11.11,7
571653.373,4605026.306,11.11,6
571662.456,4605032.704,11.11,6
571671.538,4605039.102,11.11,6
571680.621,4605045.5,11.11,6
571689.704,4605051.898,11.11,6
571698.787,4605058.296,11.11,6
571707.87,4605064.694,11.11,6
571716.952,4605071.093,11.11,6
571726.035,4605077.491,11.11,6
571735.118,4605083.889,11.11,7
571744.2,4605090.287,11.11,6
571753.281,4605096.689,11.11,7
571762.354,4605103.1,11.11,7
571771.428,4605109.511,11.11,6
571780.502,4605115.922,11.11,6
571789.576,4605122.332,11.11,6
571798.664,4605128.722,11.11,6
571807.756,4605135.107,11.11,6
571816.848,4605141.492,11.11,6
571825.94,4605147.877,11.11,6
571835.032,4605154.262,11.11,6
571844.124,4605160.647,11.11,6
571853.216,4605167.032,11.11,6
571862.309,4605173.416,11.11,6
571871.401,4605179.801,11.11,6
571880.493,4605186.186,11.11,6
571889.585,4605192.571,11.11,6
571898.677,4605198.956,11.11,6
571907.769,4605205.341,11.11,6
571916.86,4605211.727,11.11,6
571925.948,4605218.118,11.11,6
571935.036,4605224.508,11.11,6
571944.124,4605230.898,11.11,6
571953.212,4605237.289,11.11,6
571962.287,4605243.699,11.11,7
571971.357,4605250.114,11.11,7
571980.428,4605256.53,11.11,6
571989.498,4605262.945,11.11,6
571998.547,4605269.391,11.11,6
572007.544,4605275.909,11.11,6
572016.542,4605282.427,11.11,7
572025.539,4605288.944,11.11,7
572034.536,4605295.462,11.11,7
572043.193,4605302.419,11.11,7
572051.762,4605309.491,11.11,7
572060.331,4605316.563,11.11,6
572068.899,4605323.635,11.11,6
572077.38,4605330.809,11.11,6
572085.651,4605338.226,11.11,6
572093.922,4605345.643,11.1092,6
572102.192,4605353.06,11.1084,6
572110.461,4605360.476,11.1076,6
572118.664,4605367.964,11.1069,6
572126.85,4605375.47,11.1061,6
572135.038,4605382.979,11.11,6
572143.226,4605390.488,11.11,6
572151.415,4605397.997,11.11,6
572159.603,4605405.506,11.11,6
572167.791,4605413.014,11.11,6
572175.979,4605420.523,11.11,6
572184.168,4605428.032,11.11,6
572192.424,4605435.466,11.11,7
572200.698,4605442.88,11.11,7
572208.972,4605450.294,11.11,7
572217.247,4605457.709,11.11,7
572225.624,4605465.002,11.11,7
572234.248,4605472.006,11.11,7
572242.873,4605479.009,11.11,6
572251.497,4605486.013,11.11,6
572260.122,4605493.017,11.11,6
572269.002,4605499.689,11.11,6
572277.949,4605506.276,11.11,6
572286.896,4605512.863,11.11,6
572295.843,4605519.45,11.11,6
572304.82,4605525.995,11.11,6
572313.868,4605532.44,11.1091,6
572322.916,4605538.885,11.1082,6
572331.963,4605545.329,11.1073,6
572341.012,4605551.774,11.11,6
572350.077,4605558.197,11.11,6
572359.147,4605564.613,11.11,6
572368.217,4605571.03,11.11,6
572377.286,4605577.447,11.11,6
572386.365,4605583.851,11.11,6
572395.466,4605590.223,11.11,6
572404.567,4605596.595,11.11,7
572413.667,4605602.968,11.11,7
572422.768,4605609.34,11.11,7
572431.869,4605615.712,11.11,7
572440.97,4605622.085,11.11,7
572450.071,4605628.457,11.11,6
572459.172,4605634.829,11.11,6
572468.273,4605641.202,11.11,6
572477.373,4605647.574,11.11,6
572486.474,4605653.946,11.11,6
572495.575,4605660.319,11.11,6
572504.676,4605666.691,11.11,6
572513.777,4605673.063,11.11,6
572522.878,4605679.435,11.11,6
572531.979,4605685.808,11.11,6
572541.079,4605692.18,11.11,6
572550.18,4605698.552,11.11,6
572559.281,4605704.925,11.11,6
572568.382,4605711.297,11.11,6
572577.483,4605717.669,11.11,6
572586.584,4605724.042,11.11,6
572595.685,4605730.414,11.11,6
572604.785,4605736.786,11.11,6
572613.886,4605743.159,11.11,6
572622.987,4605749.531,11.11,6
572632.088,4605755.903,11.11,6
572641.189,4605762.276,11.11,6
572650.29,4605768.648,11.11,6
572659.391,4605775.02,11.11,6
572668.491,4605781.393,11.11,6
572677.592,4605787.765,11.11,6
572686.693,4605794.137,11.11,6
572695.794,4605800.51,11.11,6
572704.895,4605806.882,11.11,6
572713.996,4605813.254,11.11,6
572723.097,4605819.627,11.11,6
572732.197,4605825.999,11.11,6
572741.298,4605832.371,11.11,6
572750.399,4605838.744,11.11,6
572759.5,4605845.116,11.11,6
572768.601,4605851.488,11.11,6
572777.702,4605857.86,11.11,6
572786.803,4605864.233,11.11,6
572795.903,4605870.605,11.11,6
572805.004,4605876.977,11.11,6
572814.105,4605883.35,11.11,6
572823.206,4605889.722,11.11,6
572832.307,4605896.094,11.11,6
572841.408,4605902.467,11.11,6
572850.509,4605908.839,11.11,6
572859.609,4605915.211,11.11,6
572868.71,4605921.584,11.11,6
572877.811,4605927.956,11.11,6
572886.912,4605934.328,11.11,6
572896.013,4605940.701,11.11,6
572905.114,4605947.073,11.11,6
572914.215,4605953.445,11.11,6
572923.316,4605959.818,11.11,6
572932.416,4605966.19,11.11,6
572941.517,4605972.562,11.11,6
572950.618,4605978.935,11.11,6
572959.719,4605985.307,11.11,6
572968.82,4605991.679,11.11,6
572977.921,4605998.052,11.11,6
572987.022,4606004.424,11.11,6
572996.122,4606010.796,11.11,6
573005.223,4606017.169,11.11,6
573014.324,4606023.541,11.11,6
573023.425,4606029.913,11.11,6
573032.526,4606036.285,11.11,6
573041.627,4606042.658,11.11,6
573050.728,4606049.03,11.11,6
573059.828,4606055.402,11.11,6
573068.929,4606061.775,11.11,6
573078.03,4606068.147,11.11,6
573087.131,4606074.519,11.11,6
573096.232,4606080.892,11.11,6
573105.333,4606087.264,11.11,6
573114.434,4606093.636,11.11,6
573123.534,4606100.009,11.11,6
573132.635,4606106.381,11.11,6
573141.736,4606112.753,11.11,6
573150.837,4606119.126,11.11,6
573159.938,4606125.498,11.11,6
573169.039,4606131.87,11.11,6
573178.14,4606138.243,11.11,6
573187.24,4606144.615,11.11,6
573196.341,4606150.987,11.11,6
573205.442,4606157.36,11.11,6
573214.543,4606163.732,11.11,6
573223.644,4606170.104,11.11,6
573232.745,4606176.477,11.11,6
573241.846,4606182.849,11.11,6
573250.946,4606189.221,11.11,6
573260.047,4606195.594,11.11,6
573269.148,4606201.966,11.11,6
573278.249,4606208.338,11.11,6
573287.35,4606214.711,11.11,6
573296.451,4606221.083,11.11,6
573305.552,4606227.455,11.11,6
573314.652,4606233.827,11.11,6
573323.753,4606240.2,11.11,6
573332.854,4606246.572,11.11,6
573341.955,4606252.944,11.11,6
573351.056,4606259.317,11.11,6
573360.157,4606265.689,11.11,6
573369.261,4606272.056,11.11,6
573378.376,4606278.409,11.11,6
573387.49,4606284.762,11.11,6
573396.605,4606291.115,11.11,6
573405.719,4606297.467,11.11,6
573415.019,4606303.542,11.11,6
573424.372,4606309.54,11.11,6
573433.724,4606315.537,11.11,6
573443.076,4606321.535,11.11,6
573452.466,4606327.471,11.11,6
573461.953,4606333.253,11.11,6
573471.441,4606339.034,11.11,6
573480.928,4606344.816,11.11,6
573490.415,4606350.597,11.11,6
573500.021,4606356.177,11.11,6
573509.661,4606361.701,11.11,6
573519.3,4606367.225,11.11,6
573528.939,4606372.749,11.11,6
573538.624,4606378.191,11.11,6
573548.424,4606383.425,11.11,6
573558.224,4606388.658,11.11,6
573568.024,4606393.892,11.11,6
573577.825,4606399.125,11.11,6
573587.692,4606404.229,11.11,6
573597.579,4606409.298,11.11,6
573607.466,4606414.366,11.11,6
573617.352,4606419.434,11.11,6
573627.263,4606424.453,11.11,6
573637.237,4606429.349,11.11,6
573647.21,4606434.244,11.11,6
573657.183,4606439.14,11.11,6
573667.156,4606444.035,11.11,6
573677.184,4606448.817,11.11,6
573687.228,4606453.567,11.11,6
573697.271,4606458.317,11.11,6
573707.315,4606463.067,11.11,6
573717.358,4606467.817,11.11,6
573727.402,4606472.567,11.11,6
573737.445,4606477.317,11.11,6
573747.489,4606482.067,11.11,6
573757.532,4606486.816,11.11,6
573767.597,4606491.52,11.11,6
573777.669,4606496.21,11.11,6
573787.74,4606500.9,11.11,6
573797.812,4606505.59,11.11,6
573807.885,4606510.276,11.11,6
573817.963,4606514.952,11.11,6
573828.041,4606519.628,11.11,6
573838.119,4606524.304,11.11,6
573848.197,4606528.98,11.11,6
573858.275,4606533.656,11.11,6
573868.353,4606538.332,11.11,6
573878.431,4606543.009,11.11,6
573888.509,4606547.685,11.11,6
573898.587,4606552.361,11.11,6
573908.665,4606557.037,11.11,6
573918.743,4606561.713,11.11,6
573928.821,4606566.389,11.11,6
573938.899,4606571.065,11.11,6
573948.977,4606575.741,11.11,6
573959.055,4606580.417,11.11,6
573969.133,4606585.094,11.11,6
573979.211,4606589.77,11.11,6
573989.289,4606594.446,11.11,6
573999.367,4606599.122,11.11,6
574009.445,4606603.798,11.11,6
574019.523,4606608.474,11.11,6
574029.601,4606613.15,11.11,6
574039.679,4606617.826,11.11,6
574049.757,4606622.502,11.11,6
574059.835,4606627.179,11.11,6
574069.913,4606631.855,11.11,6
574079.991,4606636.531,11.11,6
574090.069,4606641.207,11.11,6
574100.147,4606645.883,11.11,6
574110.225,4606650.559,11.11,6
574120.303,4606655.235,11.11,6
574130.381,4606659.911,11.11,6
574140.459,4606664.587,11.11,6
574150.537,4606669.263,11.11,6
574160.615,4606673.94,11.11,6
574170.693,4606678.616,11.11,6
574180.771,4606683.292,11.11,6
574190.849,4606687.968,11.11,6
574200.927,4606692.644,11.11,6
574211.005,4606697.32,11.11,6
574221.083,4606701.996,11.11,6
574231.161,4606706.672,11.11,6
574241.239,4606711.348,11.11,6
574251.317,4606716.025,11.11,6
574261.395,4606720.701,11.11,6
574271.473,4606725.377,11.11,6
574281.551,4606730.053,11.11,6
574291.629,4606734.729,11.11,6
574301.707,4606739.405,11.11,6
574311.785,4606744.081,11.11,6
574321.863,4606748.757,11.11,6
574331.941,4606753.433,11.11,6
574342.019,4606758.11,11.11,6
574352.097,4606762.786,11.11,6
574362.175,4606767.462,11.11,6
574372.253,4606772.138,11.11,6
574382.331,4606776.814,11.11,6
574392.409,4606781.49,11.11,6
574402.487,4606786.166,11.11,6
574412.565,4606790.842,11.11,6
574422.643,4606795.518,11.11,6
574432.721,4606800.195,11.11,6
574442.799,4606804.871,11.11,6
574452.877,4606809.547,11.11,6
574462.955,4606814.223,11.11,6
574473.033,4606818.899,11.11,6
574483.111,4606823.575,11.11,6
574493.189,4606828.251,11.11,6
574503.267,4606832.927,11.11,6
574513.345,4606837.603,11.11,6
574523.423,4606842.279,11.11,6
574533.501,4606846.956,11.11,6
574543.579,4606851.632,11.11,6
574553.657,4606856.308,11.11,6
574563.735,4606860.984,11.11,6
574573.813,4606865.66,11.11,6
574583.891,4606870.336,11.11,6
574593.969,4606875.012,11.11,6
574604.047,4606879.688,11.11,6
574614.125,4606884.364,11.11,6
574624.203,4606889.041,11.11,6
574634.281,4606893.717,11.11,6
574644.359,4606898.393,11.11,6
574654.437,4606903.069,11.11,7
574664.515,4606907.745,11.11,7
574674.593,4606912.421,11.11,7
574684.671,4606917.097,11.11,7
574694.749,4606921.773,11.11,6
574704.827,4606926.449,11.11,6
574714.905,4606931.126,11.11,6
574724.983,4606935.802,11.11,6
574735.061,4606940.478,11.11,6
574745.139,4606945.154,11.11,6
574755.217,4606949.83,11.11,6
574765.3,4606954.496,11.11,6
574775.384,4606959.159,11.11,6
574785.468,4606963.822,11.11,6
574795.553,4606968.484,11.11,6
574805.637,4606973.146,11.11,6
574815.723,4606977.806,11.11,6
574825.809,4606982.465,11.11,6
574835.894,4606987.125,11.11,6
574845.98,4606991.784,11.11,6
574856.066,4606996.444,11.11,6
574866.151,4607001.103,11.11,6
574876.237,4607005.763,11.11,6
574886.323,4607010.422,11.11,6
574896.408,4607015.082,11.11,6
574906.494,4607019.741,11.11,6
574916.58,4607024.401,11.11,6
574926.665,4607029.06,11.11,6
574936.751,4607033.72,11.11,6
574946.837,4607038.379,11.11,6
574956.923,4607043.039,11.11,6
574967.008,4607047.698,11.11,6
574977.094,4607052.358,11.11,6
574987.18,4607057.017,11.11,6
574997.265,4607061.677,11.11,6
575007.351,4607066.336,11.11,7
575017.437,4607070.996,11.11,6
575027.522,4607075.655,11.11,6
575037.608,4607080.314,11.11,7
575047.694,4607084.974,11.11,7
575057.78,4607089.633,11.11,6
575067.865,4607094.293,11.11,6
575077.951,4607098.952,11.11,6
575088.037,4607103.612,11.11,6
575098.122,4607108.271,11.11,6
575108.208,4607112.931,11.11,6
575118.294,4607117.59,11.11,6
575128.379,4607122.25,11.11,6
575138.465,4607126.909,11.11,6
575148.551,4607131.569,11.11,6
575158.637,4607136.228,11.11,6
575168.722,4607140.889,11.11,6
575178.805,4607145.554,11.11,6
575188.888,4607150.219,11.11,6
575198.971,4607154.884,11.11,6
575209.054,4607159.549,11.11,6
575219.133,4607164.224,11.11,6
575229.21,4607168.902,11.11,6
575239.287,4607173.58,11.11,7
575249.364,4607178.258,11.11,7
575259.441,4607182.936,11.11,7
575269.518,4607187.614,11.11,7
575279.595,4607192.292,11.11,6
575289.673,4607196.97,11.11,6
575299.75,4607201.648,11.11,6
575309.732,4607206.523,11.11,6
575319.686,4607211.458,11.11,6
575329.64,4607216.393,11.11,7
575339.593,4607221.329,11.11,7
575349.491,4607226.372,11.11,7
575359.232,4607231.714,11.11,7
575368.973,4607237.056,11.11,6
575378.714,4607242.399,11.11,6
575388.456,4607247.741,11.11,6
575398.061,4607253.323,11.11,6
575407.623,4607258.978,11.11,6
575417.186,4607264.633,11.11,6
575426.749,4607270.289,11.11,6
575436.28,4607275.998,11.11,6
575445.72,4607281.855,11.11,6
575455.161,4607287.712,11.11,6
575464.602,4607293.569,11.11,6
575474.042,4607299.426,11.11,6
575483.483,4607305.283,11.11,6
575492.924,4607311.14,11.11,6
575502.364,4607316.997,11.11,6
575511.805,4607322.854,11.11,6
575521.259,4607328.69,11.11,6
575530.75,4607334.465,11.11,6
575540.241,4607340.24,11.11,6
575549.732,4607346.015,11.11,6
575559.223,4607351.79,11.11,6
575569.052,4607356.955,11.11,6
575578.985,4607361.932,11.11,6
575588.918,4607366.91,11.11,6
575598.85,4607371.887,11.11,6
575608.988,4607376.338,11.11,6
575619.665,4607379.412,11.11,6
575630.342,4607382.485,11.11,6
575641.018,4607385.558,11.11,6
575651.695,4607388.631,11.11,6
575662.491,4607391.241,11.11,6
575673.321,4607393.72,11.11,6
575684.15,4607396.199,11.11,6
575694.98,4607398.678,11.11,6
575705.804,4607401.183,11.11,6
575716.613,4607403.752,11.11,6
575727.422,4607406.321,11.11,6
575738.231,4607408.89,11.11,6
575749.04,4607411.458,11.11,6
575759.651,4607414.728,11.11,6
575770.206,4607418.195,11.11,6
575780.761,4607421.662,11.11,6
575791.316,4607425.129,11.11,6
575801.716,4607428.983,11.11,6
575811.72,4607433.813,11.11,6
575821.725,4607438.644,11.11,6
575831.73,4607443.475,11.11,6
575841.735,4607448.306,11.11,6
575851.263,4607453.996,11.11,6
575860.664,4607459.917,11.11,6
575870.065,4607465.837,11.11,6
575879.466,4607471.758,11.11,7
575888.791,4607477.794,11.11,7
575897.929,4607484.113,11.11,7
575907.067,4607490.432,11.11,7
575916.205,4607496.751,11.11,7
575925.343,4607503.07,11.11,7
575934.482,4607509.387,11.11,7
575943.623,4607515.702,11.11,7
575952.763,4607522.018,11.11,7
575961.903,4607528.334,11.11,7
575971.099,4607534.567,11.11,7
575980.43,4607540.596,11.11,7
575989.762,4607546.626,11.11,6
575999.093,4607552.655,11.11,6
576008.425,4607558.685,11.11,6
576018.083,4607564.165,11.11,6
576027.829,4607569.5,11.11,6
576037.458,4607574.772,10.9781,6
576046.971,4607579.979,10.8447,6
576056.476,4607584.892,10.7099,6
576066.227,4607588.981,10.5736,6
576076.047,4607593.099,10.6486,6
576085.933,4607597.245,10.7202,6
576095.925,4607601.434,10.8344,6
576105.812,4607605.386,10.6488,6
576115.579,4607609.137,10.4628,6
576125.173,4607612.821,10.2765,6
576134.592,4607616.438,10.0898,6
576143.837,4607619.988,9.9027,6
576152.882,4607623.532,9.7153,6
576161.74,4607627.04,9.5275,6
576170.423,4607630.479,9.3394,6
576178.932,4607633.848,9.151,6
576187.264,4607637.148,8.9623,6
576195.381,4607640.473,8.7732,6
576203.201,4607644.012,8.5839,6
576210.849,4607647.474,8.3943,6
576218.323,4607650.857,8.2045,6
576225.624,4607654.162,8.0143,6
576232.752,4607657.389,7.824,6
576239.686,4607660.578,7.6333,6
576246.274,4607664.04,7.4425,6
576252.694,4607667.412,7.2515,6
576258.944,4607670.696,7.0602,7
576265.024,4607673.891,6.8688,7
576270.935,4607676.997,6.6771,7
576276.676,4607680.013,6.4854,7
576282.248,4607682.94,6.2934,7
576287.561,4607685.938,6.1014,7
576292.688,4607688.877,5.9092,7
576297.648,4607691.719,5.717,7
576302.441,4607694.467,5.5246,7
576307.067,4607697.118,5.3322,7
576311.526,4607699.674,5.1398,7
576315.819,4607702.134,4.9473,7
576319.944,4607704.499,4.7548,7
576323.902,4607706.767,4.5624,7
576327.772,4607708.777,4.37,7
576331.656,4607710.317,4.1777,7
576335.361,4607711.785,3.9855,7
576338.888,4607713.183,3.7935,7
576342.236,4607714.51,3.6016,6
576345.406,4607715.767,3.41,6
576348.398,4607716.953,3.2186,6
576351.212,4607718.069,3.0276,6
576353.85,4607719.114,2.837,6
576356.31,4607720.089,2.6469,6
576358.595,4607720.995,2.4573,6
576360.703,4607721.831,2.2684,6
576362.637,4607722.597,2.0803,6
576364.397,4607723.295,1.8931,6
576365.984,4607723.924,1.7071,6
576367.4,4607724.485,1.5225,6
576368.645,4607724.979,1.3397,6
576369.722,4607725.406,1.1591,6
576370.635,4607725.767,0.9813,6
